number,x,y,theta,cmd_value 
0,14.3276481628,0.848917908648,-1.60232658444,-1.59984571389,0.859767664978,-1.51799478523,-1.57235394959,2.16215346115,-3.01097691345,1.15754646168,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.4373691082,0.849378221529,-1.60121168133,-1.61734548329,0.86684388583,-1.51518918608,-1.58568515339,2.16215340615,-3.01098069769,1.15754681129,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.5135400295,0.849378221529,-1.60121168133,-1.61734548329,0.865942445707,-1.50450396698,-1.58810347887,2.161058316,-3.01292069438,1.15776510712,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.6236841679,0.841761560424,-1.58223478995,-1.59861552035,0.862779528308,-1.49684910388,-1.59549227343,2.15911067511,-3.01480667409,1.15750020513,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.7304670811,0.843387830035,-1.58602918726,-1.59422049298,0.863531135182,-1.50052430383,-1.59097977715,2.15910561326,-3.01481154611,1.15749958156,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.8017370701,0.843387830035,-1.58602918726,-1.59422049298,0.863531135182,-1.50052430383,-1.59097977715,2.15910561326,-3.01481154611,1.15749958156,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.8794260025,0.847933252164,-1.5934537639,-1.59631647329,0.865449318764,-1.50717193231,-1.59536411344,2.15910561326,-3.01481154611,1.15749958156,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.9897851944,0.845164809718,-1.587933707,-1.59496084164,0.864742272352,-1.5022209585,-1.59178047085,2.15910561326,-3.01481154611,1.15749958156,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,15.0892291069,0.847787679099,-1.59000159836,-1.59242787125,0.863003878252,-1.50194201986,-1.58942436922,2.15883765636,-3.01542241321,1.15734462015,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,15.4132812023,0.849208852241,-1.58988342675,-1.59249234985,0.854032153858,-1.49981597427,-1.57596662087,2.15770032468,-3.01853528784,1.15695768266,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
